,productid,marketid,share,share0,delta_true,xi_true,intercept,x1,x2,x3,z1,z2
"755-1",5,16,0.00055813830733291716,0.1016635695826098,-5.4671932797205542,-0.56492894221212375,1,0.089586015852013645,-0.52468421479743077,0.53283386143698708,78.340196785380527,65.635973955246413
"756-1",6,16,0.0016008692361409403,0.1016635695826098,-4.0234135112718139,0.9096083638482132,1,-1.1573189450078802,1.2737406529242756,-0.049443583036422774,129.39428101253571,46.134732560341092
"757-1",7,16,0.0031964295021512145,0.1016635695826098,-5.1183992205354274,-0.153239262055438,1,1.0999784761877789,-0.95412804222926706,-0.11101039243850119,114.94301754842189,46.094389980834364
"758-1",8,16,0.00024405268481966647,0.1016635695826098,-5.7999193936561859,0.26170713219057168,1,-1.4272926784224529,-0.072008925175078495,0.43767507775077347,60.122276777505618,60.084945905420099
"759-1",9,16,0.0023472440219343108,0.1016635695826098,-7.1092589986387154,-0.21579897849372492,1,0.16224618894405757,-0.99068455887268714,-1.0650216502163601,118.92764492857359,94.881778101133477
"760-1",10,16,0.035834648097229735,0.1016635695826098,-3.0296969917167496,-0.65777875076209291,1,2.1251566044215786,-1.0678465890154345,1.5707717436391992,127.7857491490858,186.16371190854767
"761-1",11,16,0.0067692711227020606,0.1016635695826098,-2.5424281351910758,1.2416544660170148,1,-0.47083662974254659,0.77199850180728402,0.91475552672717197,81.970094333933872,97.207710445252232
"762-1",12,16,0.00038340064960189067,0.1016635695826098,-6.6331775736451721,0.35261309318967177,1,-1.1468673152304045,-0.45872319481103879,-0.38020015679340075,74.384683651142424,50.45884982334811
"763-1",13,16,0.0019212952447773496,0.1016635695826098,-3.8896750963532085,-0.25398071494636681,1,0.50109512566057035,1.0635702439607679,-0.20035975102817982,106.40390825878615,46.723539870718888
"764-1",14,16,0.042071274442049056,0.1016635695826098,-8.8353528583785064,-0.058561323837841059,1,-0.52866331688642709,-1.8979938807774583,-1.3501343368767795,261.49883558693671,127.48000527302595
"765-1",15,16,0.00022631434663266344,0.1016635695826098,-5.7356281346202334,-0.30156916087802116,1,-1.0799115277128961,0.57985041271582893,0.066002141254854596,70.608255196513952,47.252582458843207
"766-1",16,16,0.026852189974569233,0.1016635695826098,-2.4891184324415265,1.7426123876996271,1,-0.50099406580291395,-0.28557621484653767,1.5548394605082974,66.11294573295875,183.48319147772415
"767-1",17,16,0.00031169251193105904,0.1016635695826098,-5.7249141618690791,-0.54092366058113317,1,-0.35385601700678931,-0.22678407077659665,0.39664958649543952,63.999719083676524,57.976687932502848
"768-1",18,16,0.011936268426670017,0.1016635695826098,-1.7864532491470499,0.485957581643572,1,1.1744635874714857,0.81451083571308325,0.73861474602480903,84.992649844376615,80.798382168612008
"769-1",19,16,0.0061554618818046017,0.1016635695826098,-7.9533763427129012,0.17132091504210684,1,-0.45158064608788662,-0.85570028179515323,-1.8174163298719679,104.892076539667,198.83708059284558
"770-1",20,16,0.01538154420981724,0.1016635695826098,-3.4743342359495752,1.790328395896938,1,0.90005251986178436,-0.5287908086359564,-0.63592434307234136,78.60113338249576,61.450880774422465
"771-1",21,16,0.0060497555585720432,0.1016635695826098,-4.8443403744254399,0.74473524515521972,1,0.5452362512669634,-1.1409064895375796,0.0065946186899556725,136.73266920224842,46.50756147658722
"772-1",22,16,0.18677663586759641,0.1016635695826098,-2.9958159703804781,2.0023322347150292,1,-0.53876361691243169,-1.3234895529620805,1.8641049647790049,161.47228258354886,240.14204938046808
"773-1",23,16,0.0037138297068457318,0.1016635695826098,-5.1010747682624356,0.8220955521675829,1,0.36028450474500912,-0.6629787930533495,-0.62047603212167834,88.073987357434859,60.597546953763199
"774-1",24,16,0.0033565474381780252,0.1016635695826098,-5.1645200204334785,-0.29671223287025145,1,-0.95193795867491704,1.8555152236367287,-0.77138505252503831,216.53154145727092,69.976014013056584
"775-1",25,16,0.013347413052045645,0.1016635695826098,-1.7802404798900451,1.9217557704560919,1,0.38609299050872403,0.97207701735819063,-0.060166258213050931,97.803146606758489,46.099901923937018
"776-1",26,16,0.0056979858744685349,0.1016635695826098,-2.3827187591412304,0.72867134483077767,1,0.66255340638925897,0.64304301509883732,0.5830134745398956,73.929273432484564,68.935114509384491
"777-1",27,16,0.0020586643024700091,0.1016635695826098,-6.2046117735041255,-0.48555078017892217,1,0.18238474946427227,0.37977918077218553,-1.2812249235616606,62.779977506003618,118.84145889363286
"778-1",28,16,0.0017981101831114317,0.1016635695826098,-7.3099245984296584,-1.038758465072716,1,-0.5644860190438532,-1.5931214801887381,0.88644136587564926,204.22534182783164,94.356489755858732
"779-1",29,16,0.0080657933961018162,0.1016635695826098,-3.2642840850653725,1.2833819869926886,1,1.0701264546718874,-0.30542344572354096,-0.31236908100640776,66.905934680319362,48.662505672794282
"780-1",30,16,0.0011183667293669349,0.1016635695826098,-5.2715927730322747,-0.0037392973596802647,1,0.082124913037239525,-0.78167814444202177,0.43169975573218711,97.984333925818362,59.767198989000825
"781-1",31,16,0.0058245552551672505,0.1016635695826098,-5.7861638825103636,1.0295166649309389,1,-1.1525591451612414,-1.5194507093623491,0.85632930708228827,191.80777697811783,91.413947737586938
"782-1",32,16,0.048848731935370725,0.1016635695826098,-1.4194551862101921,1.0563652210963153,1,0.05013749899210939,1.6236132202714808,0.85042887342990281,177.65968838408693,90.848195956024753
"783-1",33,16,0.00037916864736733545,0.1016635695826098,-5.627961902854965,-1.0966524639675783,1,-0.11287701551865272,0.90017855182630624,-0.31861097519503923,91.643506017999016,48.808201252031857
"784-1",34,16,0.0013363980777976643,0.1016635695826098,-5.8030794319788654,-1.3064652758417241,1,1.5999083527934621,-0.61171604498165022,-0.48480646394895338,84.238349981921317,54.149038135772244
"785-1",35,16,0.011906520903982405,0.1016635695826098,-2.8502357863634518,0.095354610668236833,1,-0.19250804791502221,1.0651952963924962,1.1817223544908373,106.56438768904204,128.11146733287927
"786-1",36,16,0.0052427954388151827,0.1016635695826098,-3.4668690088540912,-0.51502427023033004,1,0.070674970581106014,1.954832176644935,0.022648114150198503,234.85691578062267,46.673390828904211
"787-1",37,16,0.07949900306890785,0.1016635695826098,-7.2329613755201834,-0.59044033475142077,1,1.4098738363987233,-0.82013356998617293,-2.2322613071813135,101.50323816739943,280.84991715442749
"788-1",38,16,0.27733194002592515,0.1016635695826098,-3.0162528172265755,0.064880884383685944,1,-1.1405670084598754,3.2612158793506736,-0.20178257250105974,569.55868376319472,46.740145393449865
"789-1",39,16,0.003013884241741433,0.1016635695826098,-3.0091070006283505,0.12693108143767992,1,0.70518072909524421,0.59652021282701373,0.56226097601171177,71.444766527742033,67.539562632834134
"790-1",40,16,0.0077714723021800889,0.1016635695826098,-7.1301158365215063,-0.80688620800070499,1,-0.24177872380967552,0.74992694005067495,-1.8313778447618008,80.473542217736338,201.31176029505099
"791-1",41,16,0.0075674701392423206,0.1016635695826098,-5.529960322306966,0.60411409787152393,1,0.028675009137100027,0.31215768527263121,-1.4749071145882213,61.05731154131955,144.3541130529953
"792-1",42,16,0.00047903690336917272,0.1016635695826098,-7.3993269015296876,-0.59709063691974895,1,-0.38644419865762658,-0.59499885884072845,-0.82079320711158377,83.045476499548329,73.551320167931678
"793-1",43,16,0.0024393996080507335,0.1016635695826098,-3.4217997153845023,0.67284715692610264,1,-0.55393517344706333,1.2106179088132425,0.24867039232321586,122.01594991825641,51.79859553336567
"794-1",44,16,0.0011608918666376508,0.1016635695826098,-5.062433860237137,0.66475969854545869,1,-0.21660493630494873,-0.21573680870327225,-0.29485181377437564,63.641984198554198,48.274851214774579
"795-1",45,16,0.0010162890256464917,0.1016635695826098,-4.2784132776883217,-0.098281286839410051,1,-0.40923719230667349,1.1047838982436216,0.12432130321414028,110.55710731206322,48.334106271863618
"796-1",46,16,0.00050938171043319539,0.1016635695826098,-4.921689254018295,-0.55234854502269293,1,-0.5226622658997554,1.0112414847258393,0.1420800721783137,101.38025622991931,48.732344676220144
"797-1",47,16,0.016478648585957132,0.1016635695826098,-6.659918413915082,0.41160943855046528,1,-0.0070627422889002122,-0.10223490467034754,-1.9622302055062999,60.687505367603862,225.47176348347469
"798-1",48,16,0.00482476302125639,0.1016635695826098,-7.9396945186643428,0.69875903780783566,1,-1.1530519009249176,-1.5412646636808143,-0.94413699186644684,195.42693320315033,83.563507962271572
"799-1",49,16,0.0003314355779551953,0.1016635695826098,-7.8647681046087978,-1.2995089124219805,1,-0.99623317107712273,-1.3273214514651217,0.75829543035542735,162.02792709366778,82.474799328925329
"800-1",50,16,0.0028325909106015935,0.1016635695826098,-3.8355778802791973,0.22454506189867968,1,-0.066409747064212127,1.352267273401913,-0.34598046851557707,139.14043565583395,49.493964319693994
"801-1",1,17,0.0015672854643603246,0.10648535505684364,-7.2174478679406846,-0.69830566314287834,1,0.16833156327244322,-0.73670573727125033,-0.95076803079900019,56.215370776869555,88.68307744083009
"802-1",2,17,0.00010965416626764577,0.10648535505684364,-7.5775944963510096,-0.70801430124015663,1,-1.6937710786522715,0.30779114849813938,-0.48360026495672065,54.167414811340507,54.098313879096303
"803-1",3,17,0.0007991124182217845,0.10648535505684364,-5.1811728949915583,0.51461946747171572,1,-0.86649331739180957,0.49592528029699517,-0.32522432536845974,65.625436534176117,47.426254566867243
"804-1",4,17,0.00067534777656411658,0.10648535505684364,-8.6610721358694693,-0.68760285627648909,1,-0.99328301234215777,-1.0563215773908348,-0.92386468985998793,79.077638676643588,86.087330104680134
"805-1",5,17,0.009637744642284788,0.10648535505684364,-7.9424920115530604,-0.39622608282082572,1,-0.70567949935184127,-0.2233884215621677,-1.6171980078182262,41.303056924339096,176.54800430053012
"806-1",6,17,0.0060433510089555427,0.10648535505684364,-3.5490489972857828,0.84336614269046895,1,0.8632254931204113,0.20187094432244626,-0.45751157741910942,49.30496774200769,52.823238784581456
"807-1",7,17,0.0015663061783086165,0.10648535505684364,-7.5290688678331961,-0.94836362527365692,1,0.05365770087013793,-1.5659721961627788,-0.0683907472668977,137.08762596891245,42.045000321600121
"808-1",8,17,0.0016646422600476128,0.10648535505684364,-5.2931984921754305,2.4075520952437479,1,-1.8292168389066423,-0.58068841473422106,-0.29084533377831562,48.839937649399538,46.315899630127966
"809-1",9,17,0.011955742257773723,0.10648535505684364,-5.018560789294944,1.1718094579278375,1,-0.0074170235581953597,-0.083120417855378062,-1.0998328058092079,41.903682098104362,104.40323608024073
"810-1",10,17,8.8258263856376439e-05,0.10648535505684364,-6.2297708258475781,-0.34363671332519324,1,-2.3501993720079262,0.7186155215739547,0.7454497379115872,83.853860800575177,69.432422967812229
"811-1",11,17,0.023350109515028018,0.10648535505684364,-4.6660890963138719,0.3468111116210042,1,1.8374097772381472,-1.1774956663696319,-0.67281431880339193,90.469305160528975,65.423735325108794
"812-1",12,17,0.00045917297959249868,0.10648535505684364,-5.6298275215091609,0.56626534234736703,1,-1.0119867287177156,-0.17532301852312998,-0.0087831166156817752,41.282852638263996,41.758061191803115
"813-1",13,17,0.0012536031160179581,0.10648535505684364,-3.7960232250617043,-0.79250483137105054,1,1.1200304961857999,0.55640111091640687,0.3200499992071395,70.075404149947587,46.689466024460053
"814-1",14,17,0.0022099083680097017,0.10648535505684364,-3.0104018264448329,0.27225288110764323,1,0.077470687486677181,0.53892386624567024,1.100950738715176,68.751057066957273,102.59657550469173
"815-1",15,17,0.014200764649688153,0.10648535505684364,-8.384956164239842,-0.74662390694704628,1,-0.9828737552569855,0.12690182689321616,-1.7823603289290262,46.554999688505042,205.32843174213622
"816-1",16,17,0.02103660011254296,0.10648535505684364,-7.3340486321902132,-0.29895762312586421,1,-0.033232512964161874,-2.026616419309843,0.024757923209655943,212.31455229418009,41.75594084736133
"817-1",17,17,0.25016723180755024,0.10648535505684364,-0.92280031596424517,0.73771340227075555,1,1.3238387427097884,2.0362253659317497,-0.0205778268765387,295.21273483760683,41.786077635027077
"818-1",18,17,0.0056585109596361581,0.10648535505684364,-7.5656517369401417,-0.31349993302304741,1,-0.37499790054222631,-0.47095899405018105,-1.4061949093246868,45.139852336277997,143.82754907449743
"819-1",19,17,0.0011203280929020665,0.10648535505684364,-4.0695337725585139,-0.81431299169984661,1,0.53581892673905551,0.99649744368121795,0.21246284872105975,113.6941261962552,43.862051643665431
"820-1",20,17,0.01530949796207345,0.10648535505684364,-5.6890463961697391,-0.44468724149687666,1,1.4741349521746132,-0.49281869883820906,-1.2256754080092658,45.779002315484469,119.43876553005758
"821-1",21,17,0.012054083527035112,0.10648535505684364,-1.4483889253104549,2.7143458398634013,1,-0.48510258002219198,0.85777382027723648,0.46459399457109885,97.812800521025721,52.346760757490443
"822-1",22,17,0.00020161234781835424,0.10648535505684364,-7.8040244779392571,-1.2212443213163535,1,-0.67703554530950805,-1.0608265670965606,0.1550819557831643,79.474350871322301,42.836835637337337
"823-1",23,17,0.00026556504950608114,0.10648535505684364,-6.9680183551980566,-2.0649693659213764,1,0.27722481669488974,-0.88934574618966145,0.70907194021809161,65.833933938776653,66.765833121597069
"824-1",24,17,0.0075744045266972508,0.10648535505684364,-8.6849439360335623,-0.85107058112740452,1,-0.20537893391187315,-1.6476381048452344,-0.98085631614905033,148.84589916292543,91.673575387540509
"825-1",25,17,0.0017139918237053925,0.10648535505684364,-3.3619497091324524,1.2766463731290807,1,-0.66634536330687499,0.51369955017975388,0.51404973086558747,66.894604718974875,54.771718852569954
"826-1",26,17,9.3402371855588501e-05,0.10648535505684364,-6.1909529454413672,-1.4071033009235503,1,-1.0144342211553308,0.48025864909830868,0.75032592753920524,64.533483087402558,69.80011998210729
"827-1",27,17,0.21152283736990701,0.10648535505684364,-0.76645512352863687,-0.12180123987497601,1,0.64076377100807569,1.193018753889558,2.5215635914487051,139.55225469836847,363.80508590156001
"828-1",28,17,0.0012875917938300924,0.10648535505684364,-4.6390285167003187,0.056545605918445763,1,0.13833535836644126,0.45630632075507993,-0.29021580174028533,62.912419516594888,46.296691317442431
"829-1",29,17,0.00049694864394599287,0.10648535505684364,-5.1333513012589176,-0.46117788558942197,1,0.10767443061731299,0.085801590018317192,0.13435056369487525,45.290682099844389,42.549019089381325
"830-1",30,17,0.10041914345770174,0.10648535505684364,-3.0830497620757531,0.066587089635619295,1,-0.48578959389085336,-0.26179699873878576,2.5979497409182666,41.488590434573943,383.68207953201784
"831-1",31,17,0.002462631204359069,0.10648535505684364,-4.1376799137803033,-1.0668646245176734,1,-0.36723059057910473,1.7143607308494098,0.58205457046706532,227.23691158103659,58.513575515071231
"832-1",32,17,0.0023719085873654573,0.10648535505684364,-6.9020927473925475,-0.79211405551976333,1,0.67171939732814534,-1.3430945871163458,-0.4386035020845831,108.4593375600529,51.942504405572542
"833-1",33,17,0.0021075862925133823,0.10648535505684364,-7.239892849858709,0.81606649436031364,1,-1.3334632757691218,-1.5279454459992869,-0.1945506224506135,131.84465485214233,43.847565226684303
"834-1",34,17,0.00031888086364874904,0.10648535505684364,-5.9028010247261458,-0.17427993219870441,1,-1.6097005706324532,-0.36985445656139065,1.2510339346664023,42.817728572606441,120.46747493806183
"835-1",35,17,0.0047095608325881623,0.10648535505684364,-3.2715892437925764,0.32033668663675929,1,1.3774607721715224,0.24010680266031056,-0.20949350526116858,50.928263409610167,44.168600841622379
"836-1",36,17,0.001389295769100035,0.10648535505684364,-3.9512295454143915,-0.00437774797414665,1,0.59158464202408401,0.32747974801312713,0.13408381252254406,55.19737958170181,42.545601414241006
"837-1",37,17,0.0054004434133652938,0.10648535505684364,-2.9366356258765611,-0.27939276101148403,1,1.0919003094715343,-0.19591220793714276,1.4467690336005314,41.262655940122492,147.22642419396882
"838-1",38,17,0.026948158479872836,0.10648535505684364,-3.3215196463253331,0.30739323978361338,1,2.3355325566604215,-0.11093879910831748,-0.85350664366105045,41.625027779218023,79.647889461499375
"839-1",39,17,0.035209220593121864,0.10648535505684364,-8.5901912111146199,-0.36770522681727574,1,-0.306843675144994,-1.633406120365227,-1.2822361887871232,146.74782966138312,126.72274336418789
"840-1",40,17,0.083736334542819937,0.10648535505684364,-4.2356993189718102,1.5349942818534883,1,0.78660232866630264,-1.7480858059245423,0.19078987643294115,164.2413159934421,43.435355087937609
"841-1",41,17,0.0003554670798988867,0.10648535505684364,-10.265133896070189,-1.6832622361231326,1,-1.3966456414111077,-0.99946497160342596,-1.1857610469325233,74.248740032011938,114.49492523875716
"842-1",42,17,0.0030760023562627159,0.10648535505684364,-2.6750730332527453,0.93901434015334795,1,-0.019019689589346498,0.48272504045105952,0.92220727573219363,64.703728467843561,84.31056027835514
"843-1",43,17,0.00069167209828536525,0.10648535505684364,-4.2240371750013779,0.79829678622112898,1,-1.6423843976833106,0.89909216387457813,0.72095827258622536,102.33774168246211,67.622286270028354
"844-1",44,17,0.011717082233353292,0.10648535505684364,-2.038939136172095,1.9054776432430887,1,0.53795662005019884,0.6062614659853055,-0.088634865450688355,74.024829163012825,42.224894369920072
"845-1",45,17,0.0010551648117511612,0.10648535505684364,-5.2183066332517702,1.4573241816875899,1,-1.1610904207035959,-0.46959645560281699,-0.044943938632947739,45.101627145343322,41.888891457133305
"846-1",46,17,0.0020954197595851091,0.10648535505684364,-6.3905041418723334,-0.87125223088219728,1,0.54701511340272635,-1.3911653273105522,0.32489830291768945,114.20539282957412,46.844681713202377
"847-1",47,17,0.00050609463333108648,0.10648535505684364,-5.3154092301649776,1.0122624884300491,1,-1.4412066211942278,-0.34402108019150363,0.45755598279070536,42.391640127021823,52.021944427519969
"848-1",48,17,0.00019733516581356043,0.10648535505684364,-6.9049282546128419,-0.80299096498572786,1,-0.63367735789941682,-0.60919397043285017,0.14093403870515359,50.002111095674785,42.635668043254867
"849-1",49,17,0.0024712485276822257,0.10648535505684364,-3.9921029497492109,1.07436807506273,1,-0.5067555018085903,-0.52761836742005963,0.96790284441670993,46.897058484484766,88.675295194294904
"850-1",50,17,0.0021923847867538109,0.10648535505684364,-4.0158886266876062,-0.9241776012332823,1,2.0304150669915337,-0.073689355451349206,-0.048436736994508817,42.016068627684611,41.908592048445179
"851-1",1,18,0.0074598296406208527,0.094431252638679464,-6.8440420439255503,-0.81429290803094923,1,-0.27149325378778955,-2.4000130922190737,1.6417572101122622,349.94978172236654,158.70118839412987
"852-1",2,18,0.00115363057505688,0.094431252638679464,-3.7295625000856267,-1.6738255295491624,1,2.104426848120081,-0.066491465918146239,0.90632764726160098,38.260629623923265,79.740930066476594
"853-1",3,18,0.00015182974437697634,0.094431252638679464,-6.2513879206761827,-0.68977868750933413,1,-0.74913060980748192,-0.42038548796743586,0.60790686460806986,49.800858401024186,63.435276316052907
"854-1",4,18,0.0013329894730060466,0.094431252638679464,-5.2388001797480666,0.237812561938647,1,-0.6172565365721141,0.80099366989088416,-0.66034987500548348,64.008506602835709,95.472389413182327
"855-1",5,18,0.00037208409396577593,0.094431252638679464,-4.9490448083975522,-0.89895314153728445,1,0.29625876202050505,0.072872664289626243,0.58077690682960093,37.221933029566756,62.403341748964507
"856-1",6,18,0.00058034298028763413,0.094431252638679464,-6.4359529996937805,-1.3108922031912251,1,0.55796910736331118,0.11770180310021502,-0.80073170696608231,37.30893490440387,109.10364983103969
"857-1",7,18,0.0012834496450131615,0.094431252638679464,-5.5283802823306631,-0.21547979924868491,1,0.52913859047645706,-0.30904969108640484,-0.53298938247202965,44.793002299212851,84.844607680789693
"858-1",8,18,0.00011193813273088337,0.094431252638679464,-6.5328085054895784,0.33640683824594014,1,-2.2984638400519266,0.42804853345812244,0.0011999628582854329,43.532849563110183,58.291436610917138
"859-1",9,18,0.00017532471448918223,0.094431252638679464,-8.03068443413623,-0.70911740359245679,1,-1.5560221671660619,0.20785551049522549,-0.97340037387293621,38.1045295613864,128.62675899182534
"860-1",10,18,0.099267613676153305,0.094431252638679464,-2.3774998916540051,0.51110680845065803,1,0.46265151812391581,1.7978100863460533,-0.1490683045746316,188.37175889433647,62.818634711497602
"861-1",11,18,0.15349498249395133,0.094431252638679464,-0.74129191351512602,0.61648253484163951,1,1.2554530598369191,-0.22595634473340254,2.6127288365397177,41.879428683922583,347.45092092043569
"862-1",12,18,0.0019199738702412371,0.094431252638679464,-6.1048717850101699,0.7817717786212357,1,-0.64154815927107334,-1.1149168515924168,-0.13017855276791615,109.58540511904744,62.12296777600644
"863-1",13,18,0.0086593161465737447,0.094431252638679464,-1.6401777032969331,1.9239192073184146,1,0.38055347243980098,0.29239174509531557,0.76295787184953601,39.603699882740244,70.773522280960819
"864-1",14,18,0.073181163672216734,0.094431252638679464,-1.4528950764194439,-0.48255896703259665,1,0.73967451460429268,1.2626718262205545,2.027317549788306,109.00753149079559,222.13999849540934
"865-1",15,18,0.00088277702801983825,0.094431252638679464,-3.871843552516101,0.02209953739270595,1,-0.095757174304550247,0.08922888215840076,1.1125852022373424,37.229925084369633,96.319582629986684
"866-1",16,18,0.0064018609446286354,0.094431252638679464,-4.0192449886633739,0.0025809698517267575,1,0.10488092134856052,1.3231625022043714,-0.44986938206803279,116.5143636930666,78.800790298485708
"867-1",17,18,0.0010943142523739023,0.094431252638679464,-6.1758105742967828,0.2728342999363399,1,-0.35387506432268095,-0.83725407262006646,-0.25751573729037575,79.781284802744096,67.516787881817436
"868-1",18,18,0.16379274462780369,0.094431252638679464,-3.5064292230361289,0.82252756616017009,1,0.96758972475622618,-2.3226495068528106,2.0261029929002854,330.71453722781575,221.91635206227838
"869-1",19,18,0.00024910323391343027,0.094431252638679464,-5.3531809325546602,-1.7834988631368724,1,0.33975238352038933,-0.33740460483136386,1.4279701518931867,45.948400472798589,130.06014868443492
"870-1",20,18,0.042054043055582649,0.094431252638679464,-5.3964012128915879,1.923070784297366,1,-0.88709499714414564,0.25792921754371023,-1.6903062175885188,38.904530496098175,242.20987255463183
"871-1",21,18,0.007597830011180003,0.094431252638679464,-2.9029798225475418,0.76742349297171719,1,-0.60485608408056135,1.3725043532275154,0.56194841533378614,122.91402425222468,61.731299459890543
"872-1",22,18,0.0030919881328814736,0.094431252638679464,-2.8419839887282863,-0.31182302894371322,1,0.41200418216572121,0.22686139553991466,1.8309734625097909,38.378062414936494,187.9394722653162
"873-1",23,18,0.00022770521845903404,0.094431252638679464,-5.6025794659986499,-1.7667400744415636,1,0.62381515667657095,0.294596987921736,0.24574846384460722,39.652563369657159,55.847960792982889
"874-1",24,18,0.041700963411584746,0.094431252638679464,-3.5954094438580659,1.37407136073263,1,1.3606397460505617,-1.4489581849320725,0.11883763429081462,155.8622156903898,56.354622180892363
"875-1",25,18,0.00019507861668855179,0.094431252638679464,-7.7087303200571702,-1.43255564838629,1,-0.30062603644150337,-0.92283962969922251,-0.052709005530154229,88.129585281396999,59.650649631180308
"876-1",26,18,0.0014939205823626888,0.094431252638679464,-3.5804939988846001,-1.0992861375906462,1,0.80126592405140817,0.83511106481252173,0.88241514984211544,66.58992380380036,78.099582728324066
"877-1",27,18,0.00027319209557847413,0.094431252638679464,-5.4480126572095831,0.21143683200479682,1,-1.222414056153623,0.36532652083936523,0.19763804609987812,41.482870036765277,55.84668306835632
"878-1",28,18,0.0036347906467397912,0.094431252638679464,-4.7855472217067012,0.10427969292295824,1,-0.22895455461089234,1.079765201275946,-0.74063756129471348,88.579470756897877,103.02236347580762
"879-1",29,18,0.0079152363152283703,0.094431252638679464,-6.6501004754854209,0.94905136957356329,1,-1.3670879943593777,0.38420904618736457,-1.6162728968869711,42.057800635204195,228.05309595179199
"880-1",30,18,0.10667374088833191,0.094431252638679464,-1.0487328508230771,0.21234419942431174,1,0.7154673372501944,1.4889320115052562,1.5345236009971603,138.99905252324692,143.75237638432409
"881-1",31,18,0.0013502222553734083,0.094431252638679464,-5.4976643408381562,0.2914251050487035,1,-0.35152812769869568,0.37615084720002268,-0.81371216538818658,41.807998073705591,110.46559576140119
"882-1",32,18,0.0010892236853919214,0.094431252638679464,-3.7382705757284529,-1.1376198041105376,1,0.45511553355723239,0.57036572598579038,1.373867968839062,49.672494829400662,123.55124541016205
"883-1",33,18,0.0012958362693368964,0.094431252638679464,-5.1629258869101502,0.95231531492792354,1,-0.93740487393259053,0.48238425379739774,-0.66022058170288156,45.633116315412408,95.46076138806059
"884-1",34,18,0.039695785918424466,0.094431252638679464,-6.6083897491195271,-0.62682284517026088,1,0.86449987403581718,-0.037196996692422511,-1.8088697812926611,37.877848590807652,266.04638104322521
"885-1",35,18,0.00017360202190471426,0.094431252638679464,-5.9090126214815415,-1.3412510783315303,1,-0.040123963266230391,0.24985767293149763,0.22250474718472166,38.758285590193346,55.817865760148905
"886-1",36,18,0.098858015389022127,0.094431252638679464,-2.6050781868756987,1.3225872374598977,1,1.5765661932303061,0.71770575951343663,-1.2219373770793394,58.205411711003357,162.06700992863736
"887-1",37,18,8.65879806013751e-05,0.094431252638679464,-6.92024416534964,-1.3069948631103725,1,-0.75176471641387121,-0.5653083027749598,0.70382371694956269,58.213473795235522,67.685554027095122
"888-1",38,18,0.0022574882265042969,0.094431252638679464,-5.107855851397102,0.70796708162039346,1,0.063019219317084985,-0.21979235307037678,-0.65904979926420348,41.691354587802707,95.355544407500958
"889-1",39,18,1.9787034215779782e-05,0.094431252638679464,-8.0079218150659326,-0.45845233346277664,1,-3.5142649588171584,-0.48002383026564122,1.4448193074796429,53.003403342684074,132.14819896929683
"890-1",40,18,0.0027895109696723141,0.094431252638679464,-2.8350211442059314,-0.35639911447285727,1,1.6857180140700323,0.075840155335429385,0.75981980086146383,37.22135674221331,70.600691428814173
"891-1",41,18,0.0026938398374048564,0.094431252638679464,-4.2026351914020417,0.70158292688082891,1,0.2803726881727332,-1.1288583867192503,0.94426758026364654,111.28921533926506,82.464797309356371
"892-1",42,18,0.0066771099970794733,0.094431252638679464,-5.7523283101697338,0.83683278647887049,1,-0.078040758847233285,-0.40998591016715213,-1.1011344276342192,49.279553613662713,145.02620571352733
"893-1",43,18,0.0016749996765673416,0.094431252638679464,-3.2850316729429352,-1.6433975735054094,1,1.7751935663302463,0.59624549351599709,0.98692684071623071,51.010960645247337,85.702838305417885
"894-1",44,18,0.003178859267367465,0.094431252638679464,-4.3706315714429698,0.14438588475319833,1,1.1582773053774278,-0.83858600286190699,0.16529124128831124,79.90548249998335,55.978553234192255
"895-1",45,18,0.0015526124774092442,0.094431252638679464,-6.9831167579476379,-0.1005016006534826,1,-1.1308867265346754,0.56160231030925611,-1.3133307410687358,49.234746303304583,175.94827528601249
"896-1",46,18,0.00022508435043106027,0.094431252638679464,-5.5035487906170708,-1.0862411478643983,1,0.0020004043613244208,0.09363560845265298,0.48705634443335061,37.236744647636506,59.416154213461297
"897-1",47,18,0.0016509550761732526,0.094431252638679464,-3.313837865677935,-0.45400224692003927,1,1.1050705733361421,-0.070749128679866588,1.1058429365858287,38.323548616251067,95.709045655328907
"898-1",48,18,0.0026986240006698363,0.094431252638679464,-7.9115892132158478,-0.60393640894536904,1,-2.4011511317756282,1.3398572789431424,-1.2463589514379934,118.65188702623442,165.69286316269134
"899-1",49,18,0.00053787244423746181,0.094431252638679464,-5.0305714675912681,0.39419704491679342,1,-0.53205648924287463,-0.34294238989101339,0.45023036662582677,46.183624819488521,58.487569932788197
"900-1",50,18,0.00063897256349206033,0.094431252638679464,-4.4400820296235448,-0.12089430296015209,1,-0.39376175141349479,0.62702110572678182,0.44755291902332001,52.691556586691156,58.425451023238537
"901-1",1,19,0.0032353879368179892,0.1040560766681552,-3.2288343373794071,0.83195267141383933,1,-0.089047228763324937,0.77995499383996114,0.2483052261301163,86.317076831171207,52.307288688904578
"902-1",2,19,7.0682937045813134e-05,0.1040560766681552,-7.8930748351411548,-1.2108703646166576,1,-1.6339693204840948,0.89166676621295549,-0.93990191625335762,95.834695182725184,63.262027539013431
"903-1",3,19,0.0047639722455205761,0.1040560766681552,-4.7319079853593546,0.41618172042515139,1,0.91803370302830845,-1.2551210688878884,0.18899766007507354,135.74539214914756,49.439511347912436
